Año,Mes,CCAA,Producto,Volumen (miles de kg),Penetración (%)
2020,6,Cantabria,PIÑA,121.42,11.83
2020,6,Cantabria,OTRAS FRUTAS FRESCAS,278.21,52.27
2020,6,Cantabria,POMELO,5.55,1.77
2020,6,Cantabria,CHIRIMOYA,0.0,0.0
2020,6,Cantabria,MANGO,8.54,3.55
2020,6,Cantabria,FRUTAS IV GAMA,138.44,27.96
2020,6,Castilla La Mancha,T.FRUTAS FRESCAS,19110.75,96.74
2020,6,Castilla La Mancha,NARANJAS,1944.18,41.4
2020,6,Castilla La Mancha,MANDARINAS,22.4,3.36
2020,6,Castilla La Mancha,LIMONES,594.15,49.6
2020,6,Castilla La Mancha,PLATANOS,1933.85,82.75
2020,6,Castilla La Mancha,MANZANAS,1198.79,63.09
2020,6,Castilla La Mancha,PERAS,638.39,42.0
2020,6,Castilla La Mancha,MELOCOTONES,893.08,46.98
2020,6,Castilla La Mancha,NECTARINAS,443.08,31.11
2020,6,Castilla La Mancha,ALBARICOQUES,642.86,36.11
2020,6,Castilla La Mancha,FRESAS/FRESON,108.34,13.1
2020,6,Castilla La Mancha,MELON,1500.14,47.82
2020,6,Castilla La Mancha,SANDIA,6597.81,64.62
2020,6,Castilla La Mancha,CIRUELAS,227.52,26.61
2020,6,Castilla La Mancha,CEREZAS,592.56,40.61
2020,6,Castilla La Mancha,UVAS,52.8,9.77
2020,6,Castilla La Mancha,KIWI,327.46,35.52
2020,6,Castilla La Mancha,AGUACATE,324.09,36.08
2020,6,Castilla La Mancha,PIÑA,363.58,20.43
2020,6,Castilla La Mancha,OTRAS FRUTAS FRESCAS,705.68,44.4
2020,6,Castilla La Mancha,POMELO,15.67,1.85
2020,6,Castilla La Mancha,CHIRIMOYA,0.0,0.0
2020,6,Castilla La Mancha,MANGO,46.74,7.56
2020,6,Castilla La Mancha,FRUTAS IV GAMA,534.87,28.59
2020,6,Castilla Leon,T.FRUTAS FRESCAS,25494.94,95.47
2020,6,Castilla Leon,NARANJAS,3327.06,54.65
2020,6,Castilla Leon,MANDARINAS,61.44,6.11
2020,6,Castilla Leon,LIMONES,799.04,53.65
2020,6,Castilla Leon,PLATANOS,2600.01,75.23
2020,6,Castilla Leon,MANZANAS,2539.16,65.07
2020,6,Castilla Leon,PERAS,967.54,47.31
2020,6,Castilla Leon,MELOCOTONES,1283.19,53.38
2020,6,Castilla Leon,NECTARINAS,1019.27,47.84
2020,6,Castilla Leon,ALBARICOQUES,827.88,41.4
2020,6,Castilla Leon,FRESAS/FRESON,298.0,24.99
2020,6,Castilla Leon,MELON,2528.03,55.4
2020,6,Castilla Leon,SANDIA,5462.41,58.66
2020,6,Castilla Leon,CIRUELAS,167.33,14.17
2020,6,Castilla Leon,CEREZAS,1071.66,46.63
2020,6,Castilla Leon,UVAS,58.58,8.41
2020,6,Castilla Leon,KIWI,600.65,32.08
2020,6,Castilla Leon,AGUACATE,290.9,29.5
2020,6,Castilla Leon,PIÑA,411.65,16.03
2020,6,Castilla Leon,OTRAS FRUTAS FRESCAS,1181.15,53.82
2020,6,Castilla Leon,POMELO,98.76,2.93
2020,6,Castilla Leon,CHIRIMOYA,0.0,0.0
2020,6,Castilla Leon,MANGO,139.87,11.13
2020,6,Castilla Leon,FRUTAS IV GAMA,781.17,25.23
2020,6,Cataluña,T.FRUTAS FRESCAS,68945.41,96.86
2020,6,Cataluña,NARANJAS,7511.31,42.27
2020,6,Cataluña,MANDARINAS,73.3,2.06
2020,6,Cataluña,LIMONES,1755.81,40.75
2020,6,Cataluña,PLATANOS,7495.48,78.02
2020,6,Cataluña,MANZANAS,5664.6,60.29
2020,6,Cataluña,PERAS,2286.82,39.86
2020,6,Cataluña,MELOCOTONES,5071.26,61.46
2020,6,Cataluña,NECTARINAS,1943.99,37.61
2020,6,Cataluña,ALBARICOQUES,2322.23,43.92
2020,6,Cataluña,FRESAS/FRESON,1034.56,28.24
2020,6,Cataluña,MELON,8834.33,57.96
2020,6,Cataluña,SANDIA,13582.54,61.82
2020,6,Cataluña,CIRUELAS,1008.81,25.4
2020,6,Cataluña,CEREZAS,3460.94,58.23
2020,6,Cataluña,UVAS,316.6,11.26
2020,6,Cataluña,KIWI,1689.59,32.42
2020,6,Cataluña,AGUACATE,988.26,36.46
2020,6,Cataluña,PIÑA,1377.58,23.1
2020,6,Cataluña,OTRAS FRUTAS FRESCAS,2527.42,48.19
2020,6,Cataluña,POMELO,124.92,3.15
2020,6,Cataluña,CHIRIMOYA,0.0,0.0
2020,6,Cataluña,MANGO,377.11,10.42
2020,6,Cataluña,FRUTAS IV GAMA,2324.31,28.16
2020,6,Extremadura,T.FRUTAS FRESCAS,9673.89,96.93
2020,6,Extremadura,NARANJAS,771.42,37.08
2020,6,Extremadura,MANDARINAS,19.33,3.78
2020,6,Extremadura,LIMONES,167.66,27.65
2020,6,Extremadura,PLATANOS,1089.79,76.85
2020,6,Extremadura,MANZANAS,638.11,51.25
2020,6,Extremadura,PERAS,242.16,40.85
2020,6,Extremadura,MELOCOTONES,561.09,53.49
2020,6,Extremadura,NECTARINAS,300.8,37.3
2020,6,Extremadura,ALBARICOQUES,270.56,44.12
2020,6,Extremadura,FRESAS/FRESON,244.75,15.42
2020,6,Extremadura,MELON,1172.29,51.22
2020,6,Extremadura,SANDIA,2621.39,59.55
2020,6,Extremadura,CIRUELAS,212.48,22.25
2020,6,Extremadura,CEREZAS,460.0,41.45
2020,6,Extremadura,UVAS,37.38,7.7
2020,6,Extremadura,KIWI,170.66,27.96
2020,6,Extremadura,AGUACATE,93.17,34.59
2020,6,Extremadura,PIÑA,117.03,16.54
2020,6,Extremadura,OTRAS FRUTAS FRESCAS,483.82,49.51
2020,6,Extremadura,POMELO,16.53,2.18
2020,6,Extremadura,CHIRIMOYA,0.0,0.0
2020,6,Extremadura,MANGO,38.66,8.4
2020,6,Extremadura,FRUTAS IV GAMA,300.05,19.21
2020,6,Galicia,T.FRUTAS FRESCAS,26235.77,94.98
2020,6,Galicia,NARANJAS,4079.79,53.12
2020,6,Galicia,MANDARINAS,208.22,10.46
2020,6,Galicia,LIMONES,601.1,33.93
2020,6,Galicia,PLATANOS,3518.94,79.92
2020,6,Galicia,MANZANAS,2565.91,61.66
2020,6,Galicia,PERAS,903.88,39.77
2020,6,Galicia,MELOCOTONES,1168.09,44.7
2020,6,Galicia,NECTARINAS,1828.6,55.72
2020,6,Galicia,ALBARICOQUES,771.54,30.96
2020,6,Galicia,FRESAS/FRESON,617.18,34.64
2020,6,Galicia,MELON,2163.87,51.33
2020,6,Galicia,SANDIA,3109.46,44.24
2020,6,Galicia,CIRUELAS,445.36,28.35
2020,6,Galicia,CEREZAS,1364.98,50.29
2020,6,Galicia,UVAS,133.96,10.6
2020,6,Galicia,KIWI,610.29,33.32
2020,6,Galicia,AGUACATE,430.22,34.43
2020,6,Galicia,PIÑA,410.9,18.18
2020,6,Galicia,OTRAS FRUTAS FRESCAS,1303.46,53.37
2020,6,Galicia,POMELO,54.3,2.15
2020,6,Galicia,CHIRIMOYA,0.0,0.0
2020,6,Galicia,MANGO,148.91,10.18
2020,6,Galicia,FRUTAS IV GAMA,1022.05,22.35
2020,6,La Rioja,T.FRUTAS FRESCAS,2419.76,99.03
2020,6,La Rioja,NARANJAS,320.67,51.79
2020,6,La Rioja,MANDARINAS,7.56,3.4
2020,6,La Rioja,LIMONES,89.29,30.41
2020,6,La Rioja,PLATANOS,411.54,80.55
2020,6,La Rioja,MANZANAS,200.05,60.27
2020,6,La Rioja,PERAS,45.85,38.04
2020,6,La Rioja,MELOCOTONES,178.71,35.26
2020,6,La Rioja,NECTARINAS,81.62,30.87
2020,6,La Rioja,ALBARICOQUES,104.6,34.3
2020,6,La Rioja,FRESAS/FRESON,17.36,20.16
2020,6,La Rioja,MELON,220.73,36.71
2020,6,La Rioja,SANDIA,388.44,48.78
2020,6,La Rioja,CIRUELAS,105.85,22.46
2020,6,La Rioja,CEREZAS,90.81,36.78
2020,6,La Rioja,UVAS,6.07,6.9
2020,6,La Rioja,KIWI,51.25,22.63
2020,6,La Rioja,AGUACATE,29.02,32.93
2020,6,La Rioja,PIÑA,22.35,13.71
2020,6,La Rioja,OTRAS FRUTAS FRESCAS,47.98,28.81
2020,6,La Rioja,POMELO,2.76,1.7
2020,6,La Rioja,CHIRIMOYA,0.0,0.0
2020,6,La Rioja,MANGO,4.41,3.58
2020,6,La Rioja,FRUTAS IV GAMA,40.11,20.21
2020,6,Madrid,T.FRUTAS FRESCAS,62836.45,97.16
2020,6,Madrid,NARANJAS,7598.89,44.69
2020,6,Madrid,MANDARINAS,227.53,6.53
2020,6,Madrid,LIMONES,1739.04,48.74
2020,6,Madrid,PLATANOS,6772.72,80.65
2020,6,Madrid,MANZANAS,4789.59,63.91
2020,6,Madrid,PERAS,1837.38,39.62
2020,6,Madrid,MELOCOTONES,3351.4,53.33
2020,6,Madrid,NECTARINAS,1626.06,41.94
2020,6,Madrid,ALBARICOQUES,2322.37,45.03
2020,6,Madrid,FRESAS/FRESON,556.09,22.74
2020,6,Madrid,MELON,6777.23,60.71
2020,6,Madrid,SANDIA,14111.09,64.1
2020,6,Madrid,CIRUELAS,794.28,29.28
2020,6,Madrid,CEREZAS,2964.54,56.05
2020,6,Madrid,UVAS,288.43,11.64
2020,6,Madrid,KIWI,1559.07,37.34
2020,6,Madrid,AGUACATE,1028.17,40.1
2020,6,Madrid,PIÑA,1239.75,21.51
2020,6,Madrid,OTRAS FRUTAS FRESCAS,3252.83,56.95
2020,6,Madrid,POMELO,180.64,3.89
2020,6,Madrid,CHIRIMOYA,0.0,0.0
2020,6,Madrid,MANGO,499.34,15.84
2020,6,Madrid,FRUTAS IV GAMA,2127.84,28.31
2020,6,Murcia,T.FRUTAS FRESCAS,14095.66,96.16
2020,6,Murcia,NARANJAS,2614.88,31.62
2020,6,Murcia,MANDARINAS,4.8,1.13
2020,6,Murcia,LIMONES,851.88,40.42
2020,6,Murcia,PLATANOS,1270.25,76.73
2020,6,Murcia,MANZANAS,859.3,67.53
2020,6,Murcia,PERAS,289.02,36.38
2020,6,Murcia,MELOCOTONES,589.82,50.26
2020,6,Murcia,NECTARINAS,155.74,25.84
2020,6,Murcia,ALBARICOQUES,341.84,32.26
2020,6,Murcia,FRESAS/FRESON,130.54,17.33
2020,6,Murcia,MELON,1212.94,56.46
2020,6,Murcia,SANDIA,3813.32,68.19
2020,6,Murcia,CIRUELAS,302.77,30.6
2020,6,Murcia,CEREZAS,420.85,48.79
2020,6,Murcia,UVAS,27.13,6.45
2020,6,Murcia,KIWI,264.28,25.46
2020,6,Murcia,AGUACATE,210.97,37.68
2020,6,Murcia,PIÑA,231.65,18.71
2020,6,Murcia,OTRAS FRUTAS FRESCAS,503.69,43.15
2020,6,Murcia,POMELO,20.76,3.84
2020,6,Murcia,CHIRIMOYA,0.0,0.0
2020,6,Murcia,MANGO,55.26,6.11
2020,6,Murcia,FRUTAS IV GAMA,400.75,19.76
2020,6,Navarra,T.FRUTAS FRESCAS,6188.89,96.03
2020,6,Navarra,NARANJAS,1344.3,47.42
2020,6,Navarra,MANDARINAS,11.49,8.27
2020,6,Navarra,LIMONES,204.1,53.26
2020,6,Navarra,PLATANOS,606.89,79.4
2020,6,Navarra,MANZANAS,606.53,76.08
2020,6,Navarra,PERAS,147.67,43.02
2020,6,Navarra,MELOCOTONES,241.35,49.64
2020,6,Navarra,NECTARINAS,269.44,52.01
2020,6,Navarra,ALBARICOQUES,269.84,52.9
2020,6,Navarra,FRESAS/FRESON,84.92,25.48
2020,6,Navarra,MELON,530.5,48.35
2020,6,Navarra,SANDIA,838.21,55.66
2020,6,Navarra,CIRUELAS,15.34,10.56
2020,6,Navarra,CEREZAS,297.19,42.92
2020,6,Navarra,UVAS,21.99,10.16
2020,6,Navarra,KIWI,243.34,34.53
2020,6,Navarra,AGUACATE,91.57,43.08
2020,6,Navarra,PIÑA,113.57,24.58
2020,6,Navarra,OTRAS FRUTAS FRESCAS,250.65,47.2
2020,6,Navarra,POMELO,10.25,4.74
2020,6,Navarra,CHIRIMOYA,0.0,0.0
2020,6,Navarra,MANGO,33.14,13.5
2020,6,Navarra,FRUTAS IV GAMA,331.38,38.39
2020,6,Pais Vasco,T.FRUTAS FRESCAS,22219.73,97.85
2020,6,Pais Vasco,NARANJAS,2796.16,46.93
2020,6,Pais Vasco,MANDARINAS,97.06,9.5
2020,6,Pais Vasco,LIMONES,540.85,43.48
2020,6,Pais Vasco,PLATANOS,2694.82,83.63
2020,6,Pais Vasco,MANZANAS,2138.72,62.68
2020,6,Pais Vasco,PERAS,729.78,36.59
2020,6,Pais Vasco,MELOCOTONES,1365.31,57.23
2020,6,Pais Vasco,NECTARINAS,1441.42,57.75
2020,6,Pais Vasco,ALBARICOQUES,955.19,50.64
2020,6,Pais Vasco,FRESAS/FRESON,258.54,25.95
2020,6,Pais Vasco,MELON,2087.23,54.89
2020,6,Pais Vasco,SANDIA,2878.76,46.61
2020,6,Pais Vasco,CIRUELAS,184.3,21.77
2020,6,Pais Vasco,CEREZAS,1051.84,56.78
2020,6,Pais Vasco,UVAS,93.66,10.83
2020,6,Pais Vasco,KIWI,611.13,39.31
2020,6,Pais Vasco,AGUACATE,285.65,31.25
2020,6,Pais Vasco,PIÑA,493.03,24.99
2020,6,Pais Vasco,OTRAS FRUTAS FRESCAS,1516.28,56.55
2020,6,Pais Vasco,POMELO,296.72,9.46
2020,6,Pais Vasco,CHIRIMOYA,0.0,0.0
2020,6,Pais Vasco,MANGO,100.63,7.3
2020,6,Pais Vasco,FRUTAS IV GAMA,977.25,27.07
2020,6,Valencia,T.FRUTAS FRESCAS,43709.98,95.94
2020,6,Valencia,NARANJAS,3572.78,32.39
2020,6,Valencia,MANDARINAS,31.67,1.09
2020,6,Valencia,LIMONES,1055.88,39.8
2020,6,Valencia,PLATANOS,5748.93,79.82
2020,6,Valencia,MANZANAS,3406.75,60.66
2020,6,Valencia,PERAS,1518.86,39.78
2020,6,Valencia,MELOCOTONES,2484.28,48.76
2020,6,Valencia,NECTARINAS,1198.51,33.72
2020,6,Valencia,ALBARICOQUES,1349.13,33.56
2020,6,Valencia,FRESAS/FRESON,458.6,22.16
2020,6,Valencia,MELON,4562.63,52.89
2020,6,Valencia,SANDIA,10341.93,59.35
2020,6,Valencia,CIRUELAS,645.24,25.07
2020,6,Valencia,CEREZAS,2281.03,51.85
2020,6,Valencia,UVAS,158.34,10.43
2020,6,Valencia,KIWI,881.71,33.83
2020,6,Valencia,AGUACATE,795.02,39.26
2020,6,Valencia,PIÑA,917.49,18.87
2020,6,Valencia,OTRAS FRUTAS FRESCAS,2301.21,50.99
2020,6,Valencia,POMELO,202.67,5.07
2020,6,Valencia,CHIRIMOYA,0.0,0.0
2020,6,Valencia,MANGO,193.14,9.15
2020,6,Valencia,FRUTAS IV GAMA,1854.7,27.41
